hex_mapping,pincode,hr_order_created,time_category,order_external_id,city,product_detail_weight,product_volume,order_created_date
886014d9e5fffff,P_562106,hr_18,apr 11th to 30th,1,,8.001,880.6877518611958,2025-04-26
886014d9e5fffff,P_562106,hr_18,apr 1st to 10th,1,,7.340000000000001,1404.97929337959,2025-04-09
886014d9e5fffff,P_562106,hr_19,apr 11th to 30th,1,,9.077999999999998,1560.9339026972282,2025-04-24
886014d9e5fffff,P_562106,hr_20,apr 11th to 30th,1,,9.050999999999998,1413.733004262945,2025-04-23
886014d9e5fffff,P_562106,hr_21,apr 1st to 10th,1,,30.199,3039.768529219224,2025-04-01
886014d9e7fffff,P_562106,hr_01,apr 11th to 30th,3,,24.401,4758.013955240325,2025-04-12
886014d9e7fffff,P_562106,hr_12,apr 11th to 30th,2,,10.43,2491.707836130372,2025-04-24
886014d9e7fffff,P_562106,hr_14,apr 11th to 30th,1,,1.09,525.559437437707,2025-04-18
886014d9e7fffff,P_562106,hr_16,apr 11th to 30th,1,,30.150000000000002,3643.31865912525,2025-04-20
886014d9e7fffff,P_562106,hr_18,apr 1st to 10th,1,,2.26,422.2646017922581,2025-04-05
886014d9e7fffff,P_562106,hr_21,apr 11th to 30th,1,,31.441,3663.0390545047103,2025-04-12
886014d9e7fffff,P_562106,hr_22,apr 1st to 10th,1,,0.48,201.82180712202305,2025-04-05
886014d9ebfffff,P_562106,hr_05,apr 11th to 30th,1,,4.441,687.73901116194,2025-04-15
886014d9edfffff,P_562106,hr_20,apr 11th to 30th,1,,1.02,102.13607962476,2025-04-13
886014d9edfffff,P_562106,hr_20,apr 1st to 10th,1,,12.493,1353.593254350987,2025-04-09
886014da81fffff,P_635118,hr_13,apr 11th to 30th,2,DHARMAPURI,21.34,3192.256789691429,2025-04-30
886014da81fffff,P_635118,hr_15,apr 11th to 30th,2,DHARMAPURI,16.377000000000002,2302.310622848643,2025-04-30
886014da81fffff,P_635118,hr_20,apr 1st to 10th,2,DHARMAPURI,18.372999999999994,2154.865815805491,2025-04-08
886014da8dfffff,P_635118,hr_17,apr 11th to 30th,1,DHARMAPURI,2.36,341.0209825956,2025-04-23
886014daa7fffff,P_635118,hr_12,apr 11th to 30th,1,DHARMAPURI,1.654,423.07583259712504,2025-04-29
886014daa7fffff,P_635118,hr_17,apr 1st to 10th,1,DHARMAPURI,1.5,182.955283405572,2025-04-10
886014dab1fffff,P_635118,hr_15,apr 1st to 10th,1,DHARMAPURI,1.4,511.79427550820697,2025-04-05
886014dab3fffff,P_635118,hr_08,apr 1st to 10th,1,DHARMAPURI,4.0440000000000005,941.696560071837,2025-04-05
886014dab3fffff,P_635118,hr_09,apr 11th to 30th,1,DHARMAPURI,9.786000000000001,1067.8906006775278,2025-04-30
886014dab3fffff,P_635118,hr_12,apr 11th to 30th,1,DHARMAPURI,5.632000000000001,782.047114279695,2025-04-26
886014dab3fffff,P_635118,hr_15,apr 11th to 30th,1,DHARMAPURI,3.771,651.780166608846,2025-04-29
886014dab5fffff,P_635118,hr_10,apr 11th to 30th,1,DHARMAPURI,0.2,15.296011164,2025-04-18
886014dabdfffff,P_635118,hr_12,apr 11th to 30th,1,DHARMAPURI,4.814,598.1225952780001,2025-04-20
886014dabdfffff,P_635118,hr_19,apr 11th to 30th,1,DHARMAPURI,3.915,753.1385636565901,2025-04-30
8861892023fffff,P_562125,hr_22,apr 11th to 30th,1,,2.4490000000000003,296.3145693189721,2025-04-16
8861892043fffff,P_562125,hr_13,apr 11th to 30th,1,,20.156,2264.92468292709,2025-04-15
8861892045fffff,P_562125,hr_10,apr 11th to 30th,1,,12.529,1190.477650582764,2025-04-27
8861892045fffff,P_562125,hr_13,apr 1st to 10th,1,,3.542,417.054120773526,2025-04-09
8861892045fffff,P_562125,hr_20,apr 11th to 30th,1,,2.35,465.28138976393103,2025-04-29
8861892049fffff,P_562125,hr_08,apr 1st to 10th,1,,6.66,1124.6088716046,2025-04-03
8861892049fffff,P_562125,hr_10,apr 1st to 10th,1,,2.02,139.42981859013005,2025-04-04
8861892049fffff,P_562125,hr_13,apr 1st to 10th,1,,5.0,1225.866037572,2025-04-07
8861892049fffff,P_562125,hr_14,apr 1st to 10th,1,,5.444000000000001,945.985459529073,2025-04-01
8861892049fffff,P_562125,hr_15,apr 11th to 30th,1,,5.2,497.241759744,2025-04-24
8861892049fffff,P_562125,hr_19,apr 11th to 30th,1,,4.509,1024.48292664684,2025-04-26
8861892049fffff,P_562125,hr_23,apr 1st to 10th,1,,39.956,5083.1275403155305,2025-04-08
886189204bfffff,P_562125,hr_00,apr 11th to 30th,1,,1.76,208.847730335094,2025-04-24
886189204bfffff,P_562125,hr_07,apr 11th to 30th,1,,20.166,3471.234223939803,2025-04-16
886189204bfffff,P_562125,hr_10,apr 11th to 30th,1,,3.3739999999999997,603.8870619440161,2025-04-16
886189204bfffff,P_562125,hr_11,apr 11th to 30th,1,,16.297,2735.847291969637,2025-04-21
886189204bfffff,P_562125,hr_13,apr 1st to 10th,2,,8.71,1079.386561835472,2025-04-06
886189204bfffff,P_562125,hr_17,apr 1st to 10th,1,,5.126999999999999,762.0047228010421,2025-04-01
886189204bfffff,P_562125,hr_20,apr 11th to 30th,2,,7.922000000000001,1741.3292313135719,2025-04-21
886189204bfffff,P_562125,hr_22,apr 1st to 10th,1,,3.2010000000000005,1106.9848318208224,2025-04-03
886189204bfffff,P_562125,hr_23,apr 11th to 30th,1,,3.26,747.225474653949,2025-04-29
886189204bfffff,P_562125,hr_23,apr 1st to 10th,1,,7.646,1518.914424663666,2025-04-03
8861892053fffff,P_562125,hr_21,apr 11th to 30th,1,,11.64,1369.2949133031182,2025-04-27
8861892059fffff,P_562125,hr_14,apr 11th to 30th,1,,0.6,287.43754312350006,2025-04-17
8861892059fffff,P_562125,hr_22,apr 11th to 30th,1,,8.565,944.8989499647,2025-04-23
886189205bfffff,P_562125,hr_07,apr 11th to 30th,2,,39.510999999999996,5109.918645698631,2025-04-25
886189205bfffff,P_562125,hr_07,apr 1st to 10th,1,,21.652,3073.6782269616065,2025-04-05
886189205bfffff,P_562125,hr_08,apr 1st to 10th,1,,16.993,1669.405875511086,2025-04-06
886189205bfffff,P_562125,hr_15,apr 11th to 30th,1,,3.71,477.501528955374,2025-04-13
886189205bfffff,P_562125,hr_20,apr 1st to 10th,1,,15.91,2361.668871713292,2025-04-10
8861892201fffff,P_562125,hr_11,apr 11th to 30th,1,,5.069999999999999,339.91135919999994,2025-04-19
8861892201fffff,P_562125,hr_14,apr 11th to 30th,2,,29.372,4020.6298736433596,2025-04-17
8861892203fffff,P_562125,hr_09,apr 1st to 10th,1,,15.4,2020.506647850094,2025-04-02
8861892203fffff,P_562125,hr_18,apr 11th to 30th,1,,6.038,1137.582541465894,2025-04-17
8861892207fffff,P_562125,hr_09,apr 11th to 30th,1,,10.245000000000001,1714.8515599865068,2025-04-11
8861892209fffff,P_562125,hr_08,apr 11th to 30th,1,,14.309000000000005,2074.309190914914,2025-04-18
8861892209fffff,P_562125,hr_08,apr 1st to 10th,1,,8.71,1483.0822859105351,2025-04-04
8861892209fffff,P_562125,hr_12,apr 11th to 30th,1,,12.499999999999998,1648.0878982197896,2025-04-30
8861892209fffff,P_562125,hr_13,apr 1st to 10th,1,,6.91,927.08091791235,2025-04-10
8861892209fffff,P_562125,hr_14,apr 11th to 30th,1,,1.06,200.3049081,2025-04-18
8861892209fffff,P_562125,hr_15,apr 11th to 30th,1,,10.57,1013.159786274339,2025-04-29
8861892209fffff,P_562125,hr_20,apr 11th to 30th,2,,27.128,4037.980123346315,2025-04-15
8861892209fffff,P_562125,hr_21,apr 11th to 30th,2,,9.565999999999999,1071.7156291902302,2025-04-19
886189220bfffff,P_562125,hr_10,apr 11th to 30th,1,,1.59,128.6503796115,2025-04-14
886189220bfffff,P_562125,hr_15,apr 1st to 10th,1,,1.63,321.55493183406,2025-04-03
886189220bfffff,P_562125,hr_18,apr 11th to 30th,1,,2.882,679.24669004307,2025-04-16
886189220bfffff,P_562125,hr_19,apr 11th to 30th,1,,4.939999999999999,805.0937114180251,2025-04-16
886189220dfffff,P_562125,hr_05,apr 11th to 30th,1,,6.369999999999999,787.5090426189059,2025-04-26
886189220dfffff,P_562125,hr_05,apr 1st to 10th,1,,6.460999999999999,800.474012554212,2025-04-01
886189220dfffff,P_562125,hr_07,apr 1st to 10th,1,,2.79,353.032068607218,2025-04-09
886189220dfffff,P_562125,hr_12,apr 1st to 10th,1,,11.170000000000002,1301.0384462432621,2025-04-05
886189220dfffff,P_562125,hr_13,apr 11th to 30th,2,,22.765,2231.3377627746095,2025-04-17
886189220dfffff,P_562125,hr_15,apr 11th to 30th,1,,10.289000000000001,1867.9391676207088,2025-04-19
886189220dfffff,P_562125,hr_21,apr 1st to 10th,1,,15.675,1869.156625154877,2025-04-09
886189220dfffff,P_562125,hr_22,apr 1st to 10th,1,,2.422,248.846981624325,2025-04-07
8861892211fffff,P_562125,hr_10,apr 11th to 30th,1,,3.892,1050.7724566921322,2025-04-24
8861892211fffff,P_562125,hr_15,apr 11th to 30th,1,,0.055,27.05633720775,2025-04-15
8861892211fffff,P_562125,hr_18,apr 1st to 10th,2,,4.15,1150.002857814276,2025-04-06
8861892211fffff,P_562125,hr_21,apr 1st to 10th,1,,13.69,715.4829577669101,2025-04-08
8861892213fffff,P_562125,hr_01,apr 1st to 10th,1,,3.727,871.4302052949272,2025-04-03
8861892213fffff,P_562125,hr_09,apr 1st to 10th,2,,8.191,1460.322464191718,2025-04-02
8861892213fffff,P_562125,hr_12,apr 11th to 30th,2,,4.395,484.17489834386197,2025-04-24
8861892213fffff,P_562125,hr_13,apr 1st to 10th,1,,3.91,777.95027192448,2025-04-01
8861892213fffff,P_562125,hr_14,apr 11th to 30th,1,,9.055,2004.1946719940297,2025-04-30
8861892213fffff,P_562125,hr_21,apr 11th to 30th,1,,0.2,50.561814681,2025-04-26
8861892213fffff,P_562125,hr_21,apr 1st to 10th,1,,0.53,49.083200268480006,2025-04-05
8861892213fffff,P_562125,hr_22,apr 11th to 30th,2,,7.6240000000000006,1356.9431414943606,2025-04-22
8861892215fffff,P_562125,hr_16,apr 1st to 10th,1,,10.5,1083.4674574500002,2025-04-03
8861892217fffff,P_562125,hr_10,apr 11th to 30th,1,,16.244999999999997,2130.880213537371,2025-04-16
8861892217fffff,P_562125,hr_12,apr 11th to 30th,2,,25.726999999999997,3635.4897015807983,2025-04-22
8861892217fffff,P_562125,hr_12,apr 1st to 10th,1,,10.873,1416.2093545067958,2025-04-05
8861892217fffff,P_562125,hr_18,apr 1st to 10th,1,,24.799,1662.160245312735,2025-04-10
8861892217fffff,P_562125,hr_19,apr 11th to 30th,2,,13.891000000000002,2655.377753305681,2025-04-30
8861892217fffff,P_562125,hr_19,apr 1st to 10th,1,,16.87,1941.3169292772902,2025-04-02
8861892217fffff,P_562125,hr_20,apr 1st to 10th,1,,17.23,2463.499647238,2025-04-02
8861892217fffff,P_562125,hr_21,apr 11th to 30th,1,,20.973,2261.9174385734823,2025-04-13
8861892217fffff,P_562125,hr_21,apr 1st to 10th,1,,6.313,1045.232771004216,2025-04-10
8861892219fffff,P_562125,hr_10,apr 11th to 30th,1,,30.379999999999995,3698.195141184,2025-04-25
8861892219fffff,P_562125,hr_12,apr 11th to 30th,1,,0.4,77.84577110250001,2025-04-27
8861892219fffff,P_562125,hr_16,apr 1st to 10th,1,,28.195,3445.280899092657,2025-04-03
886189221dfffff,P_562125,hr_04,apr 1st to 10th,1,,15.277000000000005,2052.8157637406057,2025-04-04
886189221dfffff,P_562125,hr_12,apr 11th to 30th,2,,27.817999999999998,3633.1615616358863,2025-04-22
886189221dfffff,P_562125,hr_16,apr 1st to 10th,1,,13.754,1625.96355879492,2025-04-06
886189221dfffff,P_562125,hr_18,apr 11th to 30th,1,,5.758000000000001,1337.5810013943867,2025-04-19
8861892223fffff,P_562125,hr_22,apr 1st to 10th,1,,7.21,1720.770117641559,2025-04-06
8861892227fffff,P_562125,hr_12,apr 1st to 10th,1,,10.124999999999998,1224.8211008873973,2025-04-07
8861892227fffff,P_562125,hr_15,apr 1st to 10th,1,,1.84,1803.08833315119,2025-04-01
8861892227fffff,P_562125,hr_22,apr 11th to 30th,1,,11.561,1250.33476179325,2025-04-27
886189222bfffff,P_562125,hr_11,apr 11th to 30th,1,,4.056,573.310348114722,2025-04-15
886189222bfffff,P_562125,hr_16,apr 11th to 30th,1,,15.603,2173.86789265854,2025-04-28
8861892231fffff,P_562125,hr_13,apr 11th to 30th,1,,18.971,2752.407481759687,2025-04-28
8861892231fffff,P_562125,hr_14,apr 11th to 30th,1,,12.959,1589.8625445096,2025-04-28
8861892231fffff,P_562125,hr_16,apr 11th to 30th,1,,8.001,1512.5713145102518,2025-04-19
8861892231fffff,P_562125,hr_16,apr 1st to 10th,1,,10.1,1070.72078148,2025-04-04
8861892231fffff,P_562125,hr_18,apr 11th to 30th,2,,24.776000000000003,3992.5688681419133,2025-04-25
8861892231fffff,P_562125,hr_20,apr 11th to 30th,2,,23.468,3365.280119373515,2025-04-29
8861892231fffff,P_562125,hr_21,apr 1st to 10th,1,,18.857,2366.660340983088,2025-04-02
8861892235fffff,P_562125,hr_07,apr 11th to 30th,1,,10.241,1093.104369372519,2025-04-12
8861892235fffff,P_562125,hr_07,apr 1st to 10th,1,,16.785,1835.021314779085,2025-04-09
8861892235fffff,P_562125,hr_08,apr 11th to 30th,1,,0.47,89.9793926568,2025-04-23
8861892235fffff,P_562125,hr_09,apr 11th to 30th,1,,13.482,1856.941837404122,2025-04-23
8861892235fffff,P_562125,hr_18,apr 11th to 30th,2,,27.728599999999993,3388.4643245176267,2025-04-17
8861892235fffff,P_562125,hr_20,apr 11th to 30th,1,,12.223,1484.4948183357028,2025-04-12
8861892235fffff,P_562125,hr_22,apr 1st to 10th,2,,25.126999999999995,3567.324928953079,2025-04-09
8861892235fffff,P_562125,hr_23,apr 1st to 10th,1,,20.191000000000003,2856.2905210534936,2025-04-06
8861892237fffff,P_562125,hr_06,apr 11th to 30th,1,,12.482,1222.08660003816,2025-04-19
8861892237fffff,P_562125,hr_11,apr 1st to 10th,1,,14.147,1050.12761597361,2025-04-09
8861892237fffff,P_562125,hr_12,apr 11th to 30th,2,,38.56,4899.479016027532,2025-04-26
8861892237fffff,P_562125,hr_12,apr 1st to 10th,1,,6.338,985.060797353018,2025-04-07
8861892237fffff,P_562125,hr_14,apr 11th to 30th,2,,33.669000000000004,4958.248634736021,2025-04-29
8861892237fffff,P_562125,hr_15,apr 11th to 30th,2,,18.586,2689.5170809538854,2025-04-17
8861892237fffff,P_562125,hr_20,apr 1st to 10th,1,,4.092999999999999,680.948892261585,2025-04-09
8861892237fffff,P_562125,hr_21,apr 1st to 10th,1,,34.782,3985.390944092908,2025-04-06
8861892237fffff,P_562125,hr_22,apr 11th to 30th,1,,16.339000000000002,1514.4163797371373,2025-04-20
886189223dfffff,P_562125,hr_15,apr 1st to 10th,1,,3.785,424.711656013275,2025-04-06
886189223dfffff,P_562125,hr_18,apr 1st to 10th,3,,32.911,3809.9926077149594,2025-04-05
8861892243fffff,P_562125,hr_08,apr 11th to 30th,1,,13.307,1543.380030329742,2025-04-16
8861892243fffff,P_562125,hr_09,apr 11th to 30th,1,,19.047000000000004,3928.0770241418622,2025-04-28
8861892243fffff,P_562125,hr_12,apr 11th to 30th,1,,25.497,3456.9064061048925,2025-04-27
8861892243fffff,P_562125,hr_12,apr 1st to 10th,2,,17.596,2577.7923398983085,2025-04-06
8861892243fffff,P_562125,hr_14,apr 11th to 30th,2,,5.526,1073.5129683676591,2025-04-25
8861892243fffff,P_562125,hr_17,apr 11th to 30th,1,,4.08,1147.2008372999996,2025-04-17
8861892243fffff,P_562125,hr_20,apr 11th to 30th,1,,15.256,870.7872874052069,2025-04-12
8861892243fffff,P_562125,hr_22,apr 11th to 30th,1,,6.824999999999999,734.0468569026959,2025-04-27
8861892243fffff,P_562125,hr_23,apr 11th to 30th,1,,8.936,1012.911534719673,2025-04-28
886189224bfffff,P_562125,hr_07,apr 1st to 10th,1,,17.186999999999998,2283.016647115881,2025-04-09
886189224bfffff,P_562125,hr_16,apr 11th to 30th,2,,21.399,2330.681679692846,2025-04-16
886189224bfffff,P_562125,hr_20,apr 11th to 30th,1,,15.2,1997.836722402039,2025-04-19
886189224bfffff,P_562125,hr_21,apr 11th to 30th,1,,2.63,583.304584462875,2025-04-22
8861892251fffff,P_562125,hr_01,apr 11th to 30th,2,,47.16499999999999,4825.038826833035,2025-04-30
8861892251fffff,P_562125,hr_06,apr 11th to 30th,1,,1.23,2321.531578337634,2025-04-18
8861892251fffff,P_562125,hr_07,apr 11th to 30th,1,,12.91,2398.75859906234,2025-04-18
8861892251fffff,P_562125,hr_09,apr 11th to 30th,1,,1.35,689.54964613425,2025-04-13
8861892251fffff,P_562125,hr_10,apr 11th to 30th,2,,30.369,4822.461386946176,2025-04-22
8861892251fffff,P_562125,hr_10,apr 1st to 10th,1,,6.140000000000001,1001.9407856172,2025-04-04
8861892251fffff,P_562125,hr_11,apr 1st to 10th,2,,25.641999999999996,3038.0663521119022,2025-04-09
8861892251fffff,P_562125,hr_12,apr 11th to 30th,1,,5.611,535.556750248395,2025-04-15
8861892251fffff,P_562125,hr_12,apr 1st to 10th,1,,3.5999999999999996,396.28323018504005,2025-04-03
8861892251fffff,P_562125,hr_14,apr 1st to 10th,1,,4.667,1269.971053889625,2025-04-05
8861892251fffff,P_562125,hr_16,apr 11th to 30th,2,,17.674,2212.3283763427107,2025-04-29
8861892251fffff,P_562125,hr_22,apr 11th to 30th,1,,15.119,1669.2700869107102,2025-04-24
8861892251fffff,P_562125,hr_23,apr 11th to 30th,1,,5.091,989.229566748724,2025-04-21
8861892251fffff,P_562125,hr_23,apr 1st to 10th,2,,35.442,4520.310203534382,2025-04-07
8861892253fffff,P_562125,hr_06,apr 1st to 10th,1,,14.32,1582.391719532518,2025-04-05
8861892253fffff,P_562125,hr_08,apr 11th to 30th,2,,15.507000000000001,1780.9134265538373,2025-04-21
8861892253fffff,P_562125,hr_12,apr 11th to 30th,1,,8.43,870.5372702940001,2025-04-15
8861892253fffff,P_562125,hr_13,apr 11th to 30th,1,,8.511000000000001,1131.667338063,2025-04-26
8861892253fffff,P_562125,hr_18,apr 11th to 30th,1,,2.624,357.24076867350004,2025-04-18
8861892253fffff,P_562125,hr_18,apr 1st to 10th,2,,14.78,2216.6116610965864,2025-04-06
8861892253fffff,P_562125,hr_19,apr 11th to 30th,2,,23.127000000000002,2646.009255890962,2025-04-27
8861892253fffff,P_562125,hr_20,apr 11th to 30th,1,,13.105,1556.4184230840842,2025-04-11
8861892253fffff,P_562125,hr_22,apr 11th to 30th,1,,10.156,855.46887834375,2025-04-18
8861892253fffff,P_562125,hr_22,apr 1st to 10th,1,,4.176,753.8432727423601,2025-04-02
8861892255fffff,P_562125,hr_08,apr 11th to 30th,1,,1.4820000000000002,319.10757004782,2025-04-11
8861892255fffff,P_562125,hr_18,apr 11th to 30th,1,,3.656,410.9013364871639,2025-04-30
8861892255fffff,P_562125,hr_20,apr 11th to 30th,1,,5.321,871.461623087452,2025-04-13
8861892255fffff,P_562125,hr_20,apr 1st to 10th,1,,21.665,2758.3837676252588,2025-04-05
8861892255fffff,P_562125,hr_23,apr 11th to 30th,2,,25.951,2672.93235153707,2025-04-14
8861892257fffff,P_562125,hr_00,apr 11th to 30th,2,,20.246000000000002,3073.961671154655,2025-04-12
8861892259fffff,P_562125,hr_10,apr 1st to 10th,1,,32.415000000000006,5056.087941960214,2025-04-06
8861892259fffff,P_562125,hr_21,apr 11th to 30th,1,,37.928000000000004,4344.632455306041,2025-04-23
886189225bfffff,P_562125,hr_00,apr 1st to 10th,1,,2.371,482.910368458644,2025-04-01
886189225bfffff,P_562125,hr_08,apr 11th to 30th,1,,9.19,737.1266748907321,2025-04-25
886189225bfffff,P_562125,hr_09,apr 11th to 30th,1,,17.063000000000002,2449.8262293526514,2025-04-12
886189225bfffff,P_562125,hr_11,apr 11th to 30th,1,,3.8,605.62735250148,2025-04-11
886189225bfffff,P_562125,hr_12,apr 11th to 30th,1,,0.915,232.45712356672803,2025-04-25
886189225bfffff,P_562125,hr_15,apr 11th to 30th,1,,5.03,529.6906692685441,2025-04-21
886189225bfffff,P_562125,hr_16,apr 11th to 30th,1,,9.181000000000001,1102.929421202145,2025-04-21
886189225bfffff,P_562125,hr_16,apr 1st to 10th,1,,4.903,407.04385264199993,2025-04-09
886189225bfffff,P_562125,hr_17,apr 11th to 30th,1,,0.1,54.683968292784,2025-04-22
886189225bfffff,P_562125,hr_17,apr 1st to 10th,1,,14.069999999999999,1662.359688978174,2025-04-03
886189225bfffff,P_562125,hr_18,apr 1st to 10th,1,,8.373,2017.151908310037,2025-04-04
886189225bfffff,P_562125,hr_19,apr 1st to 10th,1,,5.99,584.069142227247,2025-04-01
886189225bfffff,P_562125,hr_20,apr 1st to 10th,1,,20.500000000000004,2894.4549056997994,2025-04-01
886189225bfffff,P_562125,hr_22,apr 1st to 10th,1,,11.545,1543.7559965724001,2025-04-04
886189225bfffff,P_562125,hr_23,apr 11th to 30th,1,,10.1,1190.0,2025-04-22
886189225dfffff,P_562125,hr_07,apr 1st to 10th,1,,20.78,3001.2495868024926,2025-04-02
886189225dfffff,P_562125,hr_18,apr 1st to 10th,1,,12.101,1716.3924235258046,2025-04-08
8861892263fffff,P_562125,hr_08,apr 11th to 30th,1,,15.557,1034.967838010514,2025-04-27
8861892263fffff,P_562125,hr_08,apr 1st to 10th,1,,7.98,1002.5549575060318,2025-04-03
8861892263fffff,P_562125,hr_10,apr 1st to 10th,1,,10.52,1931.44007635425,2025-04-01
8861892263fffff,P_562125,hr_11,apr 11th to 30th,1,,8.639999999999997,589.8175895974323,2025-04-13
8861892263fffff,P_562125,hr_13,apr 11th to 30th,1,,9.665999999999999,1133.332287494175,2025-04-26
8861892263fffff,P_562125,hr_15,apr 11th to 30th,1,,4.812,811.1423126580751,2025-04-16
8861892263fffff,P_562125,hr_18,apr 11th to 30th,2,,14.61,1595.5292725800962,2025-04-26
886189226bfffff,P_562125,hr_01,apr 1st to 10th,1,,3.947,429.826290095466,2025-04-03
8861892281fffff,P_562125,hr_07,apr 11th to 30th,1,,8.7,1163.827906786902,2025-04-22
8861892281fffff,P_562125,hr_09,apr 11th to 30th,2,,6.295999999999999,1053.8682190846919,2025-04-28
8861892281fffff,P_562125,hr_11,apr 11th to 30th,1,,14.888999999999998,3514.1038038378306,2025-04-13
8861892281fffff,P_562125,hr_12,apr 1st to 10th,1,,18.405,1980.2630644976393,2025-04-08
8861892281fffff,P_562125,hr_13,apr 11th to 30th,2,,21.333,3867.075812928808,2025-04-26
8861892281fffff,P_562125,hr_14,apr 1st to 10th,2,,15.0,443.523625299,2025-04-09
8861892281fffff,P_562125,hr_15,apr 11th to 30th,1,,23.552,2791.1648877090124,2025-04-30
8861892281fffff,P_562125,hr_16,apr 1st to 10th,1,,3.307000000000001,702.3643721011609,2025-04-04
8861892281fffff,P_562125,hr_19,apr 11th to 30th,1,,5.930000000000001,1242.594046733544,2025-04-14
8861892281fffff,P_562125,hr_20,apr 11th to 30th,3,,31.674999999999997,4820.623881526245,2025-04-28
8861892281fffff,P_562125,hr_20,apr 1st to 10th,2,,24.800000000000004,2637.94765740516,2025-04-03
8861892281fffff,P_562125,hr_21,apr 1st to 10th,2,,20.933999999999997,2347.780443971913,2025-04-03
8861892283fffff,P_562125,hr_07,apr 11th to 30th,1,,21.311,2670.5983892992294,2025-04-16
8861892283fffff,P_562125,hr_08,apr 11th to 30th,1,,8.196,932.468661113335,2025-04-26
8861892283fffff,P_562125,hr_09,apr 11th to 30th,1,,5.2,1092.5722259999998,2025-04-25
8861892283fffff,P_562125,hr_10,apr 11th to 30th,2,,12.081999999999999,1434.6506172289169,2025-04-20
8861892283fffff,P_562125,hr_12,apr 1st to 10th,1,,5.838000000000001,651.9742663284001,2025-04-09
8861892283fffff,P_562125,hr_13,apr 11th to 30th,3,,6.32,1043.9154893497953,2025-04-30
8861892283fffff,P_562125,hr_15,apr 11th to 30th,2,,0.61,80.074903375188,2025-04-27
8861892283fffff,P_562125,hr_16,apr 11th to 30th,1,,27.397,4296.961829528865,2025-04-22
8861892283fffff,P_562125,hr_17,apr 1st to 10th,1,,26.143,2959.7634780680073,2025-04-09
8861892283fffff,P_562125,hr_18,apr 11th to 30th,1,,0.256,91.0476855,2025-04-23
8861892283fffff,P_562125,hr_18,apr 1st to 10th,1,,10.465000000000002,1959.343642624806,2025-04-07
8861892283fffff,P_562125,hr_19,apr 11th to 30th,2,,13.304000000000002,1533.783707625384,2025-04-23
8861892283fffff,P_562125,hr_20,apr 1st to 10th,2,,30.2275,3866.016978074169,2025-04-10
8861892283fffff,P_562125,hr_21,apr 11th to 30th,1,,11.861,1206.3143378796028,2025-04-29
8861892283fffff,P_562125,hr_21,apr 1st to 10th,1,,22.292,2533.16247592089,2025-04-01
8861892283fffff,P_562125,hr_22,apr 1st to 10th,1,,4.29,650.36808881926,2025-04-06
8861892285fffff,P_562125,hr_18,apr 1st to 10th,1,,6.7010000000000005,969.341017006297,2025-04-08
8861892289fffff,P_562125,hr_00,apr 11th to 30th,1,,12.344000000000001,1315.0264321005661,2025-04-29
8861892289fffff,P_562125,hr_07,apr 11th to 30th,3,,41.271,5561.774264281349,2025-04-30
8861892289fffff,P_562125,hr_08,apr 11th to 30th,2,,12.684999999999999,1819.051129851608,2025-04-16
8861892289fffff,P_562125,hr_08,apr 1st to 10th,1,,18.439000000000007,2011.634331456538,2025-04-02
8861892289fffff,P_562125,hr_11,apr 11th to 30th,2,,22.14,2815.642473904984,2025-04-16
8861892289fffff,P_562125,hr_12,apr 11th to 30th,1,,33.967999999999996,3234.05809883361,2025-04-24
8861892289fffff,P_562125,hr_13,apr 11th to 30th,2,,20.665,2917.809987129255,2025-04-25
8861892289fffff,P_562125,hr_13,apr 1st to 10th,3,,23.316,2889.176861805564,2025-04-10
8861892289fffff,P_562125,hr_14,apr 11th to 30th,1,,7.400000000000001,712.9374798042,2025-04-17
8861892289fffff,P_562125,hr_14,apr 1st to 10th,2,,5.659,2200.234284945805,2025-04-10
8861892289fffff,P_562125,hr_16,apr 11th to 30th,2,,20.047,2615.70718306298,2025-04-29
8861892289fffff,P_562125,hr_17,apr 11th to 30th,1,,0.02,16.816871702592003,2025-04-18
8861892289fffff,P_562125,hr_17,apr 1st to 10th,2,,43.285000000000004,5759.383504314652,2025-04-05
8861892289fffff,P_562125,hr_18,apr 1st to 10th,1,,0.261,554.3893570095,2025-04-05
8861892289fffff,P_562125,hr_19,apr 11th to 30th,2,,9.86,1469.6420255560472,2025-04-20
8861892289fffff,P_562125,hr_20,apr 11th to 30th,5,,35.786,4525.874264581164,2025-04-28
8861892289fffff,P_562125,hr_20,apr 1st to 10th,1,,8.600999999999999,1466.485343349975,2025-04-04
8861892289fffff,P_562125,hr_21,apr 11th to 30th,2,,26.525000000000006,3273.6036007641696,2025-04-14
8861892289fffff,P_562125,hr_21,apr 1st to 10th,1,,11.076,1424.234498274052,2025-04-03
8861892289fffff,P_562125,hr_22,apr 11th to 30th,1,,5.424,888.8825240470351,2025-04-12
8861892289fffff,P_562125,hr_23,apr 11th to 30th,3,,11.14,1425.0605428361803,2025-04-29
8861892289fffff,P_562125,hr_23,apr 1st to 10th,2,,13.001000000000001,1330.1406452337842,2025-04-09
886189228bfffff,P_562125,hr_07,apr 1st to 10th,1,,12.908,1761.665303216104,2025-04-09
886189228bfffff,P_562125,hr_09,apr 1st to 10th,1,,7.02,1982.3824541182528,2025-04-01
886189228bfffff,P_562125,hr_11,apr 11th to 30th,1,,1.849,487.267728591303,2025-04-26
